sbj	rsp	eye	sta	rt
s23	1	EO	old	2.065100e+03
s23	1	EO	new	1.563200e+03
s23	1	EO	new	1.400300e+03
s23	1	EO	new	1.793400e+03
s23	1	EO	old	6.895000e+02
s23	0	EO	new	1.162700e+03
s23	1	EO	new	1.561700e+03
s23	0	EO	new	1.100900e+03
s23	1	EO	new	1.301900e+03
s23	0	EO	new	1.149200e+03
s23	1	EO	new	9.652000e+02
s23	0	EO	new	1.122400e+03
s23	0	EO	new	1.394400e+03
s23	1	EO	old	9.226000e+02
s23	0	EO	old	1.524800e+03
s23	0	EO	new	9.068000e+02
s23	1	EO	old	1202
s23	1	EO	new	1.086100e+03
s23	0	EO	new	1.139200e+03
s23	1	EO	new	1.058300e+03
s23	1	EO	new	1.813500e+03
s23	0	EO	new	8.645000e+02
s23	1	EO	new	7.657000e+02
s23	0	EO	old	1.216700e+03
s23	0	EO	new	8.339000e+02
s23	1	EO	old	1357
s23	1	EO	new	6.981000e+02
s23	0	EO	new	1.618300e+03
s23	1	EO	old	9.544000e+02
s23	1	EO	old	1.099500e+03
s23	1	EO	new	7.506000e+02
s23	1	EO	old	1.619800e+03
s23	0	EO	new	1.066800e+03
s23	0	EO	new	1347
s23	1	EO	new	1.074100e+03
s23	1	EO	old	1.338200e+03
s23	1	EO	new	9.453000e+02
s23	1	EO	new	1.208400e+03
s23	1	EO	old	1.029500e+03
s23	1	EO	new	1.907700e+03
s23	1	EO	new	1.142700e+03
s23	1	EO	new	9.429000e+02
s23	0	EO	new	746
s23	0	EO	new	7.741000e+02
s23	1	EO	new	8.362000e+02
s23	1	EO	new	9.604000e+02
s23	1	EO	new	1.303400e+03
s23	1	EO	new	1.239600e+03
s23	1	EO	new	9.928000e+02
s23	1	EO	old	1.139800e+03
s23	1	EO	new	1.599300e+03
s23	1	EO	new	2.341500e+03
s23	0	EO	old	2.130600e+03
s23	0	EO	new	1.069700e+03
s23	1	EO	old	1.291800e+03
s23	1	EO	old	1.154900e+03
s23	1	EO	new	870
s23	1	EO	new	9.632000e+02
s23	1	EO	old	1.373300e+03
s23	1	EO	new	1.087400e+03
s23	0	EO	new	1.152400e+03
s23	1	EO	new	1.321600e+03
s23	1	EO	new	1.114700e+03
s23	1	EO	new	2.461800e+03
s23	0	EO	new	996
s23	1	EO	old	1.002100e+03
s23	0	EO	new	1.059300e+03
s23	0	EO	old	1.898300e+03
s23	1	EO	old	8.595000e+02
s23	0	EO	old	1.552500e+03
s23	1	EO	new	1.056700e+03
s23	1	EO	new	1.146800e+03
s23	0	EO	new	1.725900e+03
s23	1	EO	new	1586
s23	0	EO	new	3.055100e+03
s23	1	EO	old	2.547200e+03
s23	0	EO	new	1.056400e+03
s23	0	EO	new	8.406000e+02
s23	1	EO	new	1.339600e+03
s23	1	EO	old	2.090800e+03
s23	0	EO	new	1.036800e+03
s23	0	EO	new	1010
s23	0	EO	new	2.280100e+03
s23	1	EO	new	1.917200e+03
s23	0	EO	new	1.691300e+03
s23	1	EO	old	1.608500e+03
s23	0	EO	new	1.083500e+03
s23	1	EO	old	2.193700e+03
s23	1	EO	old	1.313800e+03
s23	0	EO	old	1.645900e+03
s23	1	EO	new	1.296100e+03
s23	1	EO	new	1.099200e+03
s23	0	EO	new	9.883000e+02
s23	1	EO	new	1.515400e+03
s23	1	EO	new	8.896000e+02
s23	1	EO	new	9.586000e+02
s23	0	EO	new	1.684800e+03
s23	0	EO	old	2.075800e+03
s23	1	EO	new	937
s23	0	EO	old	2.655100e+03
s23	0	EC	old	1.824400e+03
s23	1	EC	new	1.087600e+03
s23	0	EC	new	1.048800e+03
s23	1	EC	old	7.168000e+02
s23	0	EC	new	1376
s23	1	EC	new	9.981000e+02
s23	1	EC	old	7.772000e+02
s23	1	EC	old	5.833000e+02
s23	0	EC	new	7.964000e+02
s23	1	EC	old	1.614500e+03
s23	1	EC	old	1.529700e+03
s23	1	EC	old	1.761700e+03
s23	0	EC	new	7.479000e+02
s23	0	EC	new	919
s23	0	EC	new	1.493100e+03
s23	1	EC	new	9.212000e+02
s23	1	EC	old	1.307300e+03
s23	1	EC	new	1.873400e+03
s23	0	EC	new	9.766000e+02
s23	0	EC	new	1.551700e+03
s23	1	EC	new	8.648000e+02
s23	0	EC	old	972
s23	1	EC	new	1.157100e+03
s23	1	EC	new	1.276200e+03
s23	1	EC	new	1.060300e+03
s23	1	EC	new	9.775000e+02
s23	0	EC	new	1.106500e+03
s23	0	EC	new	1.513700e+03
s23	0	EC	old	1.697700e+03
s23	0	EC	old	2.178900e+03
s23	1	EC	new	888
s23	1	EC	old	1.404100e+03
s23	0	EC	new	9.592000e+02
s23	1	EC	new	1.121300e+03
s23	1	EC	new	1.296400e+03
s23	0	EC	old	1.323600e+03
s23	0	EC	old	1.526700e+03
s23	0	EC	new	1.045800e+03
s23	1	EC	new	892
s23	0	EC	new	1002
s23	1	EC	new	1.256200e+03
s23	1	EC	old	1.624200e+03
s23	0	EC	new	1.303400e+03
s23	1	EC	new	1.207500e+03
s23	1	EC	new	1.114700e+03
s23	0	EC	old	1.512700e+03
s23	1	EC	new	1.774900e+03
s23	0	EC	new	8.679000e+02
s23	0	EC	new	1.179100e+03
s23	1	EC	new	1.157200e+03
s23	0	EC	new	1.306300e+03
s23	0	EC	new	1.193400e+03
s23	1	EC	old	1.515500e+03
s23	1	EC	new	9.908000e+02
s23	1	EC	new	1.044700e+03
s23	1	EC	old	1.610900e+03
s23	0	EC	new	1034
s23	0	EC	old	1.372100e+03
s23	0	EC	old	1.244300e+03
s23	1	EC	new	9.103000e+02
s23	1	EC	new	1.096500e+03
s23	1	EC	new	1.039600e+03
s23	1	EC	old	7.337000e+02
s23	1	EC	new	1.411800e+03
s23	0	EC	old	1309
s23	1	EC	new	870
s23	1	EC	old	1.491200e+03
s23	0	EC	new	1.101200e+03
s23	1	EC	new	1.177400e+03
s23	0	EC	new	1.631500e+03
s23	0	EC	old	1.558600e+03
s23	1	EC	new	1.834700e+03
s23	1	EC	new	1.978900e+03
s23	1	EC	new	1.082900e+03
s23	1	EC	new	2.595100e+03
s23	0	EC	new	1.178200e+03
s23	1	EC	old	1.056300e+03
s23	1	EC	new	1.035500e+03
s23	1	EC	new	1.431600e+03
s23	1	EC	old	1.073700e+03
s23	1	EC	old	7.748000e+02
s23	0	EC	new	1.455900e+03
s23	1	EC	new	1154
s23	0	EC	new	1.996200e+03
s23	0	EC	new	1.643300e+03
s23	1	EC	old	9.614000e+02
s23	1	EC	new	9.965000e+02
s23	0	EC	old	1.742600e+03
s23	0	EC	new	9.568000e+02
s23	1	EC	new	1.971900e+03
s23	1	EC	old	835
s23	0	EC	old	2.094100e+03
s23	0	EC	new	1.067300e+03
s23	1	EC	new	1.549300e+03
s23	1	EC	new	2.093500e+03
s23	0	EC	new	1.460600e+03
s23	0	EC	new	9.337000e+02
s23	0	EC	new	1.256800e+03
s23	1	EC	old	1.235900e+03
s23	1	EC	old	1075
s25	1	EC	old	1.135600e+03
s25	1	EC	new	1.015700e+03
s25	1	EC	old	1.076800e+03
s25	1	EC	old	1.227900e+03
s25	1	EC	old	1127
s25	1	EC	old	1.006200e+03
s25	0	EC	new	1.386300e+03
s25	1	EC	new	1.282400e+03
s25	1	EC	new	1.224500e+03
s25	1	EC	new	1.936600e+03
s25	0	EC	new	2.209700e+03
s25	1	EC	old	1.252900e+03
s25	1	EC	old	9.929000e+02
s25	1	EC	old	1.312100e+03
s25	1	EC	new	2.240300e+03
s25	0	EC	new	1.958300e+03
s25	0	EC	old	3.105500e+03
s25	1	EC	old	9.825000e+02
s25	0	EC	new	1.568700e+03
s25	1	EC	new	1.804800e+03
s25	0	EC	new	2.257900e+03
s25	1	EC	new	1674
s25	1	EC	new	2.701200e+03
s25	1	EC	new	1.452200e+03
s25	1	EC	new	2.647400e+03
s25	1	EC	old	1.114500e+03
s25	0	EC	old	1.603600e+03
s25	1	EC	new	1.325800e+03
s25	0	EC	new	1.427800e+03
s25	1	EC	old	1619
s25	1	EC	new	1.798100e+03
s25	1	EC	new	1.860200e+03
s25	0	EC	new	2.446300e+03
s25	1	EC	old	2.905500e+03
s25	0	EC	new	2.080500e+03
s25	0	EC	old	1.575700e+03
s25	1	EC	new	1.468800e+03
s25	1	EC	old	2.362900e+03
s25	1	EC	new	1583
s25	0	EC	new	1.266200e+03
s25	1	EC	new	1.273200e+03
s25	0	EC	new	2.572400e+03
s25	1	EC	new	2.878400e+03
s25	0	EC	old	2.598600e+03
s25	0	EC	old	2.897800e+03
s25	1	EC	old	1.435900e+03
s25	1	EC	new	2076
s25	0	EC	old	2.340100e+03
s25	0	EC	old	1.419200e+03
s25	1	EC	old	2.072300e+03
s25	0	EO	new	2.799600e+03
s25	1	EO	old	1.619700e+03
s25	1	EO	new	1.112800e+03
s25	1	EO	old	1191
s25	1	EO	new	1014
s25	1	EO	old	1.213200e+03
s25	1	EO	old	1.111300e+03
s25	0	EO	new	2.163400e+03
s25	0	EO	new	1.678500e+03
s25	0	EO	old	2.142600e+03
s25	1	EO	new	2.305700e+03
s25	1	EO	new	2.169900e+03
s25	0	EO	old	1.536900e+03
s25	0	EO	new	2.255100e+03
s25	0	EO	new	3.008200e+03
s25	0	EO	new	1.785300e+03
s25	1	EO	old	1.338500e+03
s25	1	EO	new	3.194500e+03
s25	1	EO	new	1.980700e+03
s25	1	EO	new	1.426800e+03
s25	0	EO	old	2.501900e+03
s25	0	EO	new	2260
s25	0	EO	new	2.856200e+03
s25	1	EO	new	1.575200e+03
s25	0	EO	new	3.238400e+03
s25	1	EO	old	1.369500e+03
s25	1	EO	new	1.779600e+03
s25	1	EO	old	1.284700e+03
s25	0	EO	new	2.227800e+03
s25	0	EO	old	1.720900e+03
s25	1	EO	new	2.364100e+03
s25	1	EO	old	1.273200e+03
s25	0	EO	new	1.598300e+03
s25	1	EO	new	1.591400e+03
s25	1	EO	new	1.935500e+03
s25	1	EO	new	3.052700e+03
s25	1	EO	old	8.798000e+02
s25	0	EO	old	1.676900e+03
s25	0	EO	new	1210
s25	1	EO	old	1.448200e+03
s25	1	EO	new	1.256300e+03
s25	0	EO	new	1.329400e+03
s25	1	EO	old	2.906400e+03
s25	1	EO	new	9.806000e+02
s25	1	EO	new	1.107700e+03
s25	0	EO	old	1.261900e+03
s25	1	EO	new	1.070900e+03
s25	0	EO	old	2.594100e+03
s25	0	EO	new	1.358200e+03
s25	1	EO	new	1.165300e+03
s25	1	EC	old	2.406400e+03
s25	1	EC	new	1.823500e+03
s25	1	EC	old	1.236600e+03
s25	1	EC	new	1.604800e+03
s25	0	EC	old	1.506900e+03
s25	1	EC	old	1482
s25	1	EC	new	2.009200e+03
s25	1	EC	old	1.400300e+03
s25	0	EC	new	2.005400e+03
s25	1	EC	old	2.683400e+03
s25	1	EC	new	2.141600e+03
s25	1	EC	new	1.581700e+03
s25	1	EC	old	2.931800e+03
s25	1	EC	old	1.312900e+03
s25	0	EC	new	3232
s25	1	EC	new	3.167200e+03
s25	0	EC	new	2.852300e+03
s25	0	EC	old	1.924500e+03
s25	1	EC	new	2.700500e+03
s25	1	EC	old	1.464700e+03
s25	1	EC	old	1.466800e+03
s25	1	EC	old	1.370900e+03
s25	1	EC	new	2236
s25	1	EC	new	1.116100e+03
s25	1	EC	new	1.380200e+03
s25	0	EC	new	2.486400e+03
s25	0	EC	old	2.235400e+03
s25	0	EC	new	1.826600e+03
s25	0	EC	old	1.332700e+03
s25	1	EC	new	2.080800e+03
s25	1	EC	new	1.317900e+03
s25	1	EC	old	1606
s25	0	EC	new	2.094200e+03
s25	0	EC	new	2.346300e+03
s25	0	EC	new	2.589400e+03
s25	1	EC	old	1.706500e+03
s25	1	EC	new	1.237700e+03
s25	0	EC	old	2.524700e+03
s25	0	EC	old	1.453900e+03
s25	1	EC	old	1626
s25	1	EC	new	1.039100e+03
s25	1	EC	new	1.677400e+03
s25	1	EC	new	1.699400e+03
s25	0	EC	new	2.627400e+03
s25	0	EC	old	1.370600e+03
s25	1	EC	old	1.396700e+03
s25	0	EC	new	1.681800e+03
s25	0	EC	old	1.592900e+03
s25	0	EC	new	2354
s25	1	EC	new	1.935100e+03
s25	1	EO	new	1.101500e+03
s25	1	EO	new	2.261300e+03
s25	1	EO	old	1.488800e+03
s25	1	EO	new	2.028900e+03
s25	1	EO	new	2856
s25	1	EO	new	1.629100e+03
s25	1	EO	old	2.519300e+03
s25	0	EO	new	1.588300e+03
s25	0	EO	old	2.693500e+03
s25	0	EO	new	1.356600e+03
s25	0	EO	new	1.492700e+03
s25	1	EO	new	1.423900e+03
s25	1	EO	new	2493
s25	1	EO	new	2.237100e+03
s25	0	EO	old	2.406200e+03
s25	1	EO	new	1.387300e+03
s25	1	EO	old	1.077400e+03
s25	0	EO	old	1.548600e+03
s25	0	EO	new	1.386600e+03
s25	1	EO	new	1.946800e+03
s25	1	EO	old	2.005900e+03
s25	0	EO	new	3165
s25	1	EO	new	1.458100e+03
s25	0	EO	new	1.511300e+03
s25	0	EO	new	2.496300e+03
s25	0	EO	old	2.756500e+03
s25	0	EO	new	1.678500e+03
s25	0	EO	new	1.448700e+03
s25	1	EO	new	2.831800e+03
s25	0	EO	old	2.540900e+03
s25	0	EO	old	3216
s25	1	EO	old	2.254200e+03
s25	1	EO	new	2.250200e+03
s25	1	EO	old	1.599400e+03
s25	0	EO	new	1.196500e+03
s25	0	EO	new	2.595600e+03
s25	1	EO	old	1.836800e+03
s25	0	EO	new	1.462900e+03
s25	1	EO	old	2081
s25	0	EO	new	1.532100e+03
s25	1	EO	old	2.237300e+03
s25	1	EO	new	1.174300e+03
s25	1	EO	new	2.491500e+03
s25	0	EO	new	1.000000e-01
s25	1	EO	new	3.416700e+03
s25	0	EO	old	1.463800e+03
s25	0	EO	new	1.164900e+03
s25	1	EO	new	2.503100e+03
s25	1	EO	old	2.696200e+03
s25	1	EO	new	1.377300e+03
s25	0	EC	new	2.399100e+03
s25	1	EC	new	1.697200e+03
s25	0	EC	old	1.399400e+03
s25	1	EC	new	9.974000e+02
s25	0	EC	new	1.645600e+03
s25	1	EC	old	2.218600e+03
s25	1	EC	new	1.340800e+03
s25	1	EC	old	2779
s25	1	EC	new	1320
s25	1	EC	old	1.056200e+03
s25	1	EC	new	1.440300e+03
s25	1	EC	old	1.120400e+03
s25	1	EC	old	1.459500e+03
s25	0	EC	new	1.623700e+03
s25	1	EC	new	2.569700e+03
s25	1	EC	old	1.161900e+03
s25	1	EC	old	1456
s25	1	EC	new	2.135100e+03
s25	1	EC	old	1.768200e+03
s25	0	EC	old	2.054400e+03
s25	1	EC	new	2.053400e+03
s25	1	EC	old	1.224600e+03
s25	1	EC	new	2.919600e+03
s25	1	EC	new	1.246800e+03
s25	0	EC	new	3.052900e+03
s25	0	EC	new	1189
s25	1	EC	new	1.337200e+03
s25	1	EC	old	1.429300e+03
s25	1	EC	old	1.084400e+03
s25	1	EC	old	1.138500e+03
s25	0	EC	old	1.318700e+03
s25	1	EC	old	1.121700e+03
s25	1	EC	old	9.599000e+02
s25	1	EC	old	964
s25	1	EC	new	1.762100e+03
s25	0	EC	new	2.293200e+03
s25	1	EC	new	1.944300e+03
s25	1	EC	new	2.328400e+03
s25	1	EC	old	1.019600e+03
s25	1	EC	new	2.322600e+03
s25	1	EC	new	1.579800e+03
s25	1	EC	new	2614
s25	0	EC	new	1261
s25	0	EC	new	1.951200e+03
s25	1	EC	new	2.645300e+03
s25	0	EC	old	3.031400e+03
s25	1	EC	new	2.247500e+03
s25	1	EC	new	1.601700e+03
s25	1	EC	new	1.219700e+03
s25	0	EC	new	2.004900e+03
s25	0	EC	old	2.404300e+03
s25	1	EC	new	1.853400e+03
s25	1	EC	new	1.104500e+03
s25	1	EC	old	8.906000e+02
s25	1	EC	old	2.025800e+03
s25	1	EC	old	1.000900e+03
s25	1	EC	new	2453
s25	1	EC	new	2.853100e+03
s25	1	EC	old	8.843000e+02
s25	1	EC	new	2.246300e+03
s25	1	EC	old	1.184500e+03
s25	1	EC	new	2.458500e+03
s25	0	EC	old	1.092700e+03
s25	1	EC	new	1.440800e+03
s25	1	EC	old	7.919000e+02
s25	0	EC	new	1207
s25	0	EC	new	8.722000e+02
s25	1	EC	new	1.063200e+03
s25	0	EC	new	1.329400e+03
s25	0	EC	old	3.504500e+03
s25	1	EC	new	2.821600e+03
s25	1	EC	new	1.142800e+03
s25	1	EC	old	1.223900e+03
s25	1	EC	new	992
s25	1	EC	old	9.131000e+02
s25	1	EC	old	1.067300e+03
s25	0	EC	new	1.499300e+03
s25	1	EC	old	1.831500e+03
s25	1	EC	new	8.346000e+02
s25	1	EC	old	1.077700e+03
s25	0	EC	new	1.444800e+03
s25	0	EC	new	9.689000e+02
s25	1	EC	old	1173
s25	1	EC	new	1.962200e+03
s25	1	EC	old	3.139300e+03
s25	1	EC	old	1.371400e+03
s25	0	EC	new	1.241500e+03
s25	0	EC	new	3.210600e+03
s25	0	EC	new	2.091800e+03
s25	0	EC	old	2.734800e+03
s25	1	EC	new	1252
s25	1	EC	new	1.409100e+03
s25	1	EC	old	1.145200e+03
s25	0	EC	old	1.898300e+03
s25	1	EC	new	1.128500e+03
s25	1	EC	new	1.143500e+03
s25	1	EC	old	2.347700e+03
s25	1	EC	new	1.242800e+03
s25	1	EC	new	8.909000e+02
s25	1	EC	new	2805
s25	1	EO	new	1.981500e+03
s25	1	EO	new	2.510700e+03
s25	0	EO	new	1.774900e+03
s25	1	EO	old	2.188900e+03
s25	1	EO	old	1.713100e+03
s25	1	EO	new	8.392000e+02
s25	1	EO	old	1.376300e+03
s25	1	EO	old	1.115400e+03
s25	1	EO	old	1.397500e+03
s25	1	EO	old	1.122600e+03
s25	1	EO	old	1.214800e+03
s25	1	EO	old	1.215900e+03
s25	0	EO	new	1915
s25	1	EO	old	1.566100e+03
s25	1	EO	old	1.782200e+03
s25	1	EO	new	1.410300e+03
s25	0	EO	new	1.921500e+03
s25	1	EO	new	1.965500e+03
s25	1	EO	old	2.503700e+03
s25	1	EO	old	2.590800e+03
s25	1	EO	new	1.008900e+03
s25	1	EO	new	1.009100e+03
s25	1	EO	new	1.471100e+03
s25	1	EO	new	1.567300e+03
s25	0	EO	old	3.211400e+03
s25	1	EO	new	1.146500e+03
s25	1	EO	old	2.070600e+03
s25	0	EO	new	2.013800e+03
s25	1	EO	new	2.404800e+03
s25	0	EO	old	1167
s25	0	EO	old	2.024100e+03
s25	1	EO	old	2.929200e+03
s25	1	EO	old	2.315300e+03
s25	1	EO	new	1.320500e+03
s25	1	EO	new	1.953500e+03
s25	1	EO	new	3.122700e+03
s25	0	EO	old	1.176800e+03
s25	1	EO	old	2.573900e+03
s25	1	EO	new	1.220100e+03
s25	1	EO	old	1.281100e+03
s25	1	EO	new	9.323000e+02
s25	1	EO	old	2.557400e+03
s25	1	EO	old	9.105000e+02
s25	0	EO	old	2.126600e+03
s25	1	EO	new	8.528000e+02
s25	0	EO	old	2.538800e+03
s25	1	EO	new	1036
s25	0	EO	new	2878
s25	0	EO	new	1.401200e+03
s25	1	EO	new	1.267300e+03
s25	1	EO	old	1.495900e+03
s25	1	EO	old	1601
s25	1	EO	old	1119
s25	1	EO	new	1.078200e+03
s25	1	EO	new	1.348300e+03
s25	1	EO	old	9.234000e+02
s25	1	EO	old	1.001500e+03
s25	0	EO	old	1.531700e+03
s25	1	EO	new	1.387700e+03
s25	1	EO	new	2.302900e+03
s25	1	EO	new	2546
s25	0	EO	old	2.832100e+03
s25	1	EO	old	1.110200e+03
s25	0	EO	old	2.229400e+03
s25	0	EO	old	1.507500e+03
s25	1	EO	new	1.507600e+03
s25	1	EO	old	8.748000e+02
s25	0	EO	new	2.732800e+03
s25	1	EO	new	1770
s25	1	EO	old	1320
s25	1	EO	new	9.902000e+02
s25	1	EO	new	1.972300e+03
s25	0	EO	old	1.800400e+03
s25	1	EO	new	1.612500e+03
s25	1	EO	new	1.834700e+03
s25	1	EO	old	2.560700e+03
s25	1	EO	old	1.504900e+03
s25	1	EO	new	1184
s25	1	EO	new	1.102100e+03
s25	1	EO	old	1.387300e+03
s25	1	EO	old	1.286400e+03
s25	1	EO	old	1.935500e+03
s25	1	EO	new	1.494600e+03
s25	1	EO	old	1.333800e+03
s25	1	EO	old	1.118800e+03
s25	1	EO	old	1136
s25	0	EO	old	1.371100e+03
s25	1	EO	new	1.434200e+03
s25	0	EO	new	1.225400e+03
s25	1	EO	new	1.072400e+03
s25	1	EO	old	1.132500e+03
s25	0	EO	old	2.578700e+03
s25	0	EO	new	1.403800e+03
s25	1	EO	new	2.456900e+03
s25	0	EO	old	1.763900e+03
s25	1	EO	old	1.168100e+03
s25	0	EO	new	1.026200e+03
s25	0	EO	new	1.297300e+03
s25	1	EO	old	1.165400e+03
s25	0	EO	new	2.718600e+03
s27	1	EO	old	9.832000e+02
s27	0	EO	old	1.756300e+03
s27	1	EO	old	1.110500e+03
s27	1	EO	old	1.060500e+03
s27	1	EO	old	1.168700e+03
s27	1	EO	old	1.240800e+03
s27	1	EO	old	1395
s27	0	EO	old	1477
s27	1	EO	new	1.492200e+03
s27	1	EO	new	1.409300e+03
s27	1	EO	old	1.127400e+03
s27	1	EO	old	1.101500e+03
s27	1	EO	old	8.327000e+02
s27	1	EO	old	9.907000e+02
s27	0	EO	old	1.470900e+03
s27	1	EO	old	1743
s27	0	EO	old	1.475100e+03
s27	1	EO	old	8.052000e+02
s27	0	EO	new	1.545300e+03
s27	1	EO	new	1.273500e+03
s27	1	EO	old	1.049500e+03
s27	1	EO	new	9.077000e+02
s27	0	EO	old	1.665800e+03
s27	0	EO	old	1.104900e+03
s27	1	EO	new	1364
s27	0	EO	new	1.125200e+03
s27	1	EO	new	9.553000e+02
s27	1	EO	new	1.767400e+03
s27	1	EO	old	9.175000e+02
s27	0	EO	new	1.102600e+03
s27	1	EO	new	2.307800e+03
s27	1	EO	new	1.148900e+03
s27	1	EO	old	1572
s27	1	EO	old	1.469200e+03
s27	0	EO	new	1.345200e+03
s27	1	EO	new	1.256300e+03
s27	1	EO	new	1.599500e+03
s27	1	EO	old	1.554500e+03
s27	1	EO	new	1.190700e+03
s27	1	EO	old	1.082800e+03
s27	1	EO	new	1.200900e+03
s27	0	EO	new	1889
s27	1	EO	new	1.182100e+03
s27	1	EO	new	1.153300e+03
s27	1	EO	new	8.024000e+02
s27	1	EO	old	1.697500e+03
s27	1	EO	new	1.599600e+03
s27	1	EO	new	1.813800e+03
s27	0	EO	old	1.175800e+03
s27	1	EO	old	1178
s27	1	EC	old	1208
s27	1	EC	old	7.922000e+02
s27	0	EC	old	1.883300e+03
s27	1	EC	old	1.050400e+03
s27	1	EC	new	1.179500e+03
s27	1	EC	old	1.074700e+03
s27	1	EC	old	1.078700e+03
s27	0	EC	new	1.110900e+03
s27	0	EC	new	1273
s27	0	EC	old	1.962100e+03
s27	0	EC	old	1.242200e+03
s27	1	EC	new	1.244400e+03
s27	0	EC	old	1.210500e+03
s27	0	EC	new	1.473500e+03
s27	1	EC	old	8.857000e+02
s27	1	EC	old	1.308800e+03
s27	1	EC	old	1050
s27	0	EC	old	1194
s27	1	EC	new	1.276200e+03
s27	1	EC	new	1.544300e+03
s27	0	EC	old	1.226400e+03
s27	1	EC	old	1.565500e+03
s27	1	EC	old	9.837000e+02
s27	0	EC	old	9.867000e+02
s27	1	EC	old	1.308800e+03
s27	1	EC	old	1702
s27	1	EC	new	1.960100e+03
s27	0	EC	new	1.489200e+03
s27	0	EC	new	1.413400e+03
s27	0	EC	old	1.300500e+03
s27	1	EC	new	1.019500e+03
s27	1	EC	old	1.707700e+03
s27	1	EC	old	1.157900e+03
s27	1	EC	new	1725
s27	1	EC	new	1216
s27	1	EC	new	1.331200e+03
s27	0	EC	new	2.302300e+03
s27	0	EC	old	1.170400e+03
s27	0	EC	new	1.920500e+03
s27	1	EC	old	1.346700e+03
s27	1	EC	new	1.208800e+03
s27	1	EC	old	1.100900e+03
s27	1	EC	old	1308
s27	1	EC	new	9.691000e+02
s27	1	EC	new	1.593200e+03
s27	1	EC	new	1.142300e+03
s27	1	EC	new	1.989500e+03
s27	1	EC	new	1.666500e+03
s27	1	EC	old	1.307700e+03
s27	0	EC	old	1.338800e+03
s27	1	EO	old	2.001200e+03
s27	1	EO	new	1.194400e+03
s27	1	EO	old	8.575000e+02
s27	1	EO	new	1.472700e+03
s27	1	EO	new	1.360700e+03
s27	1	EO	old	9.049000e+02
s27	1	EO	new	1593
s27	1	EO	old	1008
s27	1	EO	old	1.266200e+03
s27	0	EO	new	1.918300e+03
s27	1	EO	new	1.130400e+03
s27	1	EO	new	9.925000e+02
s27	1	EO	old	1.146700e+03
s27	1	EO	old	1.267700e+03
s27	1	EO	old	1.572900e+03
s27	1	EO	new	986
s27	1	EO	old	6.712000e+02
s27	1	EO	new	1.916200e+03
s27	0	EO	old	1.227300e+03
s27	1	EO	old	1.488500e+03
s27	1	EO	old	9.485000e+02
s27	1	EO	old	1.070700e+03
s27	1	EO	new	1.324800e+03
s27	1	EO	new	947
s27	1	EO	new	1173
s27	1	EO	old	8.852000e+02
s27	1	EO	new	1.189400e+03
s27	1	EO	old	1.625400e+03
s27	1	EO	new	1.371600e+03
s27	1	EO	new	9.067000e+02
s27	1	EO	new	1.103800e+03
s27	1	EO	old	1.546900e+03
s27	0	EO	new	997
s27	0	EO	new	1.537200e+03
s27	1	EO	old	8.662000e+02
s27	1	EO	old	1.784300e+03
s27	1	EO	new	1.207500e+03
s27	1	EO	new	1.425600e+03
s27	1	EO	new	1.372700e+03
s27	1	EO	old	1.350800e+03
s27	1	EO	new	1029
s27	1	EO	new	1.249100e+03
s27	1	EO	new	9.402000e+02
s27	1	EO	old	1.281400e+03
s27	1	EO	new	1.641400e+03
s27	1	EO	old	1.107500e+03
s27	1	EO	old	1.589700e+03
s27	1	EO	new	1.341700e+03
s27	1	EO	old	1.635900e+03
s27	1	EO	new	1691
s27	1	EC	new	1.506300e+03
s27	1	EC	new	1.449400e+03
s27	1	EC	old	1.031500e+03
s27	1	EC	new	1.147600e+03
s27	1	EC	new	1.120700e+03
s27	1	EC	new	1.588900e+03
s27	1	EC	old	1.119900e+03
s27	1	EC	old	1961
s27	1	EC	new	1.613200e+03
s27	1	EC	old	1.482200e+03
s27	1	EC	old	1.140400e+03
s27	1	EC	new	1.458500e+03
s27	1	EC	new	1.111700e+03
s27	1	EC	new	1.451700e+03
s27	0	EC	old	1.274900e+03
s27	1	EC	new	1094
s27	1	EC	old	9.972000e+02
s27	1	EC	new	1.451200e+03
s27	1	EC	old	1.069300e+03
s27	1	EC	new	1.291500e+03
s27	0	EC	new	1.168600e+03
s27	1	EC	old	9.577000e+02
s27	1	EC	new	1.262900e+03
s27	1	EC	old	1.120900e+03
s27	0	EC	new	1290
s27	1	EC	new	1.314200e+03
s27	1	EC	old	1.351200e+03
s27	0	EC	new	1.226400e+03
s27	1	EC	new	1.671500e+03
s27	1	EC	new	1.444700e+03
s27	1	EC	new	1.373700e+03
s27	1	EC	old	1.100900e+03
s27	1	EC	new	1222
s27	1	EC	old	1.663100e+03
s27	1	EC	old	1.372200e+03
s27	1	EC	old	1.235400e+03
s27	1	EC	old	1.152400e+03
s27	1	EC	old	1.188500e+03
s27	1	EC	old	1.197700e+03
s27	1	EC	old	1.087800e+03
s27	1	EC	old	1.224900e+03
s27	1	EC	new	1566
s27	1	EC	new	2.067200e+03
s27	0	EC	new	1.576300e+03
s27	1	EC	new	1.819300e+03
s27	1	EC	new	1.577500e+03
s27	1	EC	old	1.403700e+03
s27	0	EC	old	1.383700e+03
s27	1	EC	old	2.076900e+03
s27	1	EC	new	975
s27	0	EO	new	1.693900e+03
s27	1	EO	new	1.600100e+03
s27	1	EO	new	1.369100e+03
